clas_local,clas_visitante,G_esp_local,Goles_local,G_esp_visitante,Goles_visitante,Disparos_puerta_intento_local,Disparos_puerta_buenos_local,Disparos_puerta_%_local,Disparos_puerta_intento_visitante,Disparos_puerta_buenos_visitante,Disparos_puerta_%_visitante,Paradas_local,Paradas_%_local,Paradas_visitante,Paradas_%_visitante,Saques_esquina_local,Saques_esquina_visitante,Pases_cruzados_local,Pases_cruzados_visitante,%_Saques_esquina_local_favor,%_Saques_esquina_visitante_favor,%_Saques_esquina_local_contra,%_Saques_esquina_visitante_contra,goles_marcados_local,goles_marcados_visitante,goles_recibidos_local,goles_recibidos_visitante,goles_esperados_local,goles_esperados_visitante,goles_esperados_contra_local,goles_esperados_contra_visitante,%_disparos_puerta_hechos_local,%_disparos_puerta_hechos_visitante,%_disparos_puerta_recibidos_local,%_disparos_puerta_recibidos_visitante,%_pases_cruzados_hechos_local,%_pases_cruzados_hechos_visitante,%_pases_cruzados_recibidos_local,%_pases_cruzados_recibidos_visitante
2,2,1.9,2,0.4,2,16,6,0.38,13,3,0.23,1,0.33,4,0.66,6,2,26,11,7.0,3.5,3.4705882352941178,5.9375,1.411764705882353,1.0,1.0,2.25,1.3588235294117648,0.9875,0.7823529411764706,1.9625,4.117647058823529,4.0625,2.823529411764706,6.25,26.176470588235293,15.0625,13.117647058823529,22.375
2,2,1.1,3,1.1,1,19,7,0.37,6,3,0.5,2,0.66,4,0.57,2,2,12,11,4.529411764705882,3.235294117647059,5.9411764705882355,6.705882352941177,1.5294117647058822,1.2352941176470589,1.2941176470588236,1.8235294117647058,1.2705882352941178,0.9352941176470588,1.5294117647058822,1.5941176470588236,4.235294117647059,2.764705882352941,4.470588235294118,5.352941176470588,16.764705882352942,14.352941176470589,22.176470588235293,23.235294117647058
2,3,3.2,2,0.4,0,10,3,0.3,9,2,0.22,2,1.0,2,0.66,6,2,22,17,4.705882352941177,3.6470588235294117,5.117647058823529,5.294117647058823,0.9411764705882353,0.8823529411764706,1.3529411764705883,1.4705882352941178,1.1352941176470588,0.8529411764705882,1.535294117647059,1.447058823529412,3.1176470588235294,2.411764705882353,5.588235294117647,4.352941176470588,20.176470588235293,15.705882352941176,20.11764705882353,22.88235294117647
3,5,0.3,0,1.7,1,8,2,0.25,8,3,0.38,2,0.66,2,1.0,4,2,20,18,4.0588235294117645,5.0625,4.0,4.1875,1.9411764705882353,1.6875,1.2941176470588236,0.5625,1.5176470588235293,1.6,1.1764705882352942,0.825,5.294117647058823,3.8125,3.5294117647058822,2.75,20.352941176470587,16.125,18.235294117647058,16.5625
3,1,1.5,3,1.2,0,22,8,0.36,6,1,0.17,1,1.0,5,0.62,5,2,25,7,6.647058823529412,4.176470588235294,3.235294117647059,6.411764705882353,1.3529411764705883,0.5882352941176471,1.3529411764705883,2.176470588235294,1.4000000000000001,0.6941176470588236,1.288235294117647,2.0823529411764703,4.529411764705882,2.2941176470588234,3.7058823529411766,6.529411764705882,28.941176470588236,14.647058823529411,13.588235294117647,22.294117647058822
2,4,0.9,0,1.6,1,6,1,0.17,12,1,0.08,1,1.0,1,1.0,6,1,24,7,3.764705882352941,3.6470588235294117,3.9411764705882355,5.882352941176471,1.0588235294117647,1.0588235294117647,1.0588235294117647,1.2941176470588236,1.2,1.211764705882353,1.211764705882353,1.5058823529411764,3.2941176470588234,3.0,4.235294117647059,4.588235294117647,19.764705882352942,13.0,16.823529411764707,20.41176470588235
2,2,0.7,1,0.4,0,13,6,0.46,15,2,0.13,2,1.0,5,0.83,4,7,20,22,5.0625,5.1875,5.625,5.8125,1.125,0.75,1.3125,1.4375,1.1625,1.20625,1.225,1.40625,5.0625,2.9375,3.375,4.75,20.375,23.0,19.0625,17.25
3,5,1.3,0,0.4,1,14,4,0.29,13,5,0.38,4,0.8,4,1.0,5,4,24,12,5.1875,3.6875,3.625,5.25,1.0625,1.5,1.1875,0.75,1.375,1.325,1.03125,1.14375,4.0,4.5,3.75,3.75,24.875,13.9375,12.5625,21.9375
3,4,0.8,1,1.0,0,9,3,0.33,5,0,0.0,0,1.0,2,0.66,2,5,10,15,5.0625,5.0,3.8125,4.4375,1.375,1.4375,1.0625,1.25,1.225,1.4125,0.93125,1.025,4.5,3.75,2.5625,4.1875,20.1875,19.875,14.25,18.0625
5,4,0.6,0,1.9,0,20,7,0.35,8,3,0.38,3,1.0,7,1.0,10,3,23,6,6.8125,4.235294117647059,2.9375,3.823529411764706,2.5,1.2941176470588236,0.875,0.9411764705882353,2.3,1.2588235294117647,1.025,1.0823529411764705,6.6875,4.764705882352941,2.6875,3.235294117647059,16.4375,14.058823529411764,10.625,16.941176470588236
4,3,2.3,0,0.2,1,12,3,0.25,11,3,0.27,2,0.66,3,1.0,5,4,13,16,5.8125,4.625,3.875,5.0625,1.6875,0.9375,0.9375,1.4375,1.95625,0.9,1.0125,1.5999999999999999,5.5625,2.9375,3.25,4.0625,15.5625,17.625,16.9375,20.6875
4,2,1.7,4,1.6,1,17,9,0.53,15,3,0.2,2,0.66,5,0.55,0,3,12,21,7.823529411764706,2.5625,2.4705882352941178,5.625,1.1764705882352942,0.625,0.7647058823529411,1.625,1.3882352941176472,0.9375,0.788235294117647,1.75625,4.176470588235294,2.25,1.9411764705882353,4.75,27.823529411764707,12.25,13.823529411764707,26.3125
2,3,1.4,1,0.9,1,9,4,0.44,9,3,0.33,2,0.66,3,0.75,4,3,23,19,5.625,3.1176470588235294,3.8125,6.823529411764706,1.1875,0.7058823529411765,1.5625,0.9411764705882353,1.4375,0.7352941176470589,1.1625,1.2529411764705882,4.125,2.823529411764706,3.9375,3.588235294117647,21.5625,17.58823529411765,14.6875,22.764705882352942
1,4,3.0,3,1.4,1,16,5,0.31,14,2,0.14,1,0.5,4,0.8,6,10,11,19,6.5625,4.9411764705882355,4.75,5.9411764705882355,0.9375,1.1764705882352942,1.6875,1.1176470588235294,1.24375,1.1941176470588235,1.58125,1.4529411764705882,3.9375,3.9411764705882355,4.0625,4.235294117647059,23.875,12.823529411764707,16.3125,20.58823529411765
5,2,0.7,1,1.2,1,12,4,0.33,8,0,0.0,0,1.0,3,0.75,8,0,31,5,6.0588235294117645,2.5,3.2941176470588234,6.0,2.1176470588235294,0.75,0.8235294117647058,1.5,1.8058823529411765,0.70625,0.9176470588235294,1.36875,5.823529411764706,2.75,2.0,4.5625,20.058823529411764,15.0625,14.647058823529411,24.3125
4,3,3.4,3,1.9,4,14,6,0.43,9,6,0.67,2,0.33,4,0.66,5,5,20,11,4.375,4.647058823529412,5.1875,4.823529411764706,1.375,0.9411764705882353,0.9375,1.7058823529411764,1.51875,1.1823529411764706,1.11875,1.5705882352941176,4.3125,3.4705882352941178,3.0625,4.176470588235294,14.25,17.0,18.75,19.176470588235293
3,5,0.2,1,1.7,0,4,1,0.25,19,0,0.0,0,1.0,1,1.0,1,12,12,32,3.8125,5.647058823529412,4.3125,4.9411764705882355,1.0625,1.7058823529411764,0.75,1.0588235294117647,1.1,1.7941176470588236,0.89375,1.2,3.3125,4.9411764705882355,2.5625,3.823529411764706,18.375,14.470588235294118,18.25,17.235294117647058
3,2,2.3,1,1.0,0,20,8,0.4,8,4,0.5,4,1.0,7,0.87,8,4,21,21,4.0588235294117645,5.1875,4.0,5.8125,1.9411764705882353,0.75,1.2941176470588236,1.4375,1.5176470588235293,1.20625,1.1764705882352942,1.40625,5.294117647058823,2.9375,3.5294117647058822,4.75,20.352941176470587,23.0,18.235294117647058,17.25
4,2,1.2,0,0.7,1,15,4,0.27,7,2,0.29,1,0.5,4,1.0,0,4,9,17,4.0625,3.8823529411764706,4.1875,6.176470588235294,1.3125,0.7058823529411765,0.8125,2.1176470588235294,1.4,0.776470588235294,0.79375,2.0470588235294116,4.25,2.6470588235294117,3.4375,6.705882352941177,13.0,14.294117647058824,13.9375,20.88235294117647
5,3,2.7,3,0.1,0,16,7,0.44,3,1,0.33,1,1.0,4,0.57,8,3,26,5,7.529411764705882,2.875,1.8235294117647058,5.5625,1.9411764705882353,1.125,0.11764705882352941,1.625,2.3058823529411767,0.88125,0.6823529411764706,1.7125000000000001,5.9411764705882355,2.9375,1.7058823529411764,4.6875,23.294117647058822,15.6875,9.588235294117647,22.1875
3,2,1.1,2,1.2,0,15,11,0.73,14,5,0.36,5,1.0,10,0.9,3,7,14,34,5.529411764705882,3.5,4.470588235294118,5.9375,1.4705882352941178,1.0,1.1176470588235294,2.25,1.4352941176470588,0.9875,1.0411764705882351,1.9625,4.529411764705882,4.0625,3.3529411764705883,6.25,24.88235294117647,15.0625,15.0,22.375
2,3,0.7,2,0.2,0,12,3,0.25,7,1,0.14,1,1.0,1,0.33,5,6,15,17,4.705882352941177,3.5,5.117647058823529,5.375,0.9411764705882353,1.1875,1.3529411764705883,1.5,1.1352941176470588,1.15625,1.535294117647059,1.475,3.1176470588235294,3.0625,5.588235294117647,4.375,20.176470588235293,16.5,20.11764705882353,22.0
2,4,2.3,2,2.5,3,17,9,0.53,12,7,0.58,4,0.57,7,0.77,8,2,25,5,4.529411764705882,3.6470588235294117,5.9411764705882355,5.882352941176471,1.5294117647058822,1.0588235294117647,1.2941176470588236,1.2941176470588236,1.2705882352941178,1.211764705882353,1.5294117647058822,1.5058823529411764,4.235294117647059,3.0,4.470588235294118,4.588235294117647,16.764705882352942,13.0,22.176470588235293,20.41176470588235
3,3,2.1,2,0.3,0,15,5,0.33,6,0,0.0,0,1.0,3,0.6,8,2,31,15,6.647058823529412,3.6470588235294117,3.235294117647059,5.294117647058823,1.3529411764705883,0.8823529411764706,1.3529411764705883,1.4705882352941178,1.4000000000000001,0.8529411764705882,1.288235294117647,1.447058823529412,4.529411764705882,2.411764705882353,3.7058823529411766,4.352941176470588,28.941176470588236,15.705882352941176,13.588235294117647,22.88235294117647
2,4,1.6,1,1.5,2,18,8,0.44,11,3,0.27,1,0.33,7,0.87,7,1,31,16,7.0,5.0,3.4705882352941178,4.4375,1.411764705882353,1.4375,1.0,1.25,1.3588235294117648,1.4125,0.7823529411764706,1.025,4.117647058823529,3.75,2.823529411764706,4.1875,26.176470588235293,19.875,13.117647058823529,18.0625
2,3,1.4,1,2.2,1,12,3,0.25,18,3,0.17,3,1.0,2,0.66,5,6,23,22,3.764705882352941,4.625,3.9411764705882355,5.0625,1.0588235294117647,0.9375,1.0588235294117647,1.4375,1.2,0.9,1.211764705882353,1.5999999999999999,3.2941176470588234,2.9375,4.235294117647059,4.0625,19.764705882352942,17.625,16.823529411764707,20.6875
3,5,1.1,0,1.0,1,14,3,0.21,10,2,0.2,1,0.5,3,1.0,7,5,14,17,5.0625,3.6875,3.8125,5.25,1.375,1.5,1.0625,0.75,1.225,1.325,0.93125,1.14375,4.5,4.5,2.5625,3.75,20.1875,13.9375,14.25,21.9375
2,3,1.6,0,0.7,0,18,4,0.22,15,4,0.27,4,1.0,4,1.0,10,4,26,26,5.0625,3.1176470588235294,5.625,6.823529411764706,1.125,0.7058823529411765,1.3125,0.9411764705882353,1.1625,0.7352941176470589,1.225,1.2529411764705882,5.0625,2.823529411764706,3.375,3.588235294117647,20.375,17.58823529411765,19.0625,22.764705882352942
4,5,1.1,0,1.7,1,11,2,0.18,6,4,0.67,3,0.75,2,1.0,6,2,19,10,5.8125,5.0625,3.875,4.1875,1.6875,1.6875,0.9375,0.5625,1.95625,1.6,1.0125,0.825,5.5625,3.8125,3.25,2.75,15.5625,16.125,16.9375,16.5625
2,4,1.2,2,1.4,3,10,6,0.6,11,4,0.36,2,0.5,4,0.66,4,3,12,13,5.625,4.235294117647059,3.8125,3.823529411764706,1.1875,1.2941176470588236,1.5625,0.9411764705882353,1.4375,1.2588235294117647,1.1625,1.0823529411764705,4.125,4.764705882352941,3.9375,3.235294117647059,21.5625,14.058823529411764,14.6875,16.941176470588236
5,1,4.1,4,0.6,0,24,11,0.46,7,0,0.0,0,1.0,9,0.81,6,4,15,9,6.8125,4.176470588235294,2.9375,6.411764705882353,2.5,0.5882352941176471,0.875,2.176470588235294,2.3,0.6941176470588236,1.025,2.0823529411764703,6.6875,2.2941176470588234,2.6875,6.529411764705882,16.4375,14.647058823529411,10.625,22.294117647058822
3,2,3.0,6,1.8,2,14,8,0.57,16,4,0.25,2,0.5,2,0.25,1,7,16,30,4.0588235294117645,3.5,4.0,5.9375,1.9411764705882353,1.0,1.2941176470588236,2.25,1.5176470588235293,0.9875,1.1764705882352942,1.9625,5.294117647058823,4.0625,3.5294117647058822,6.25,20.352941176470587,15.0625,18.235294117647058,22.375
4,3,1.4,1,1.4,1,9,3,0.33,18,4,0.22,4,1.0,2,0.66,3,7,9,20,4.0625,4.647058823529412,4.1875,4.823529411764706,1.3125,0.9411764705882353,0.8125,1.7058823529411764,1.4,1.1823529411764706,0.79375,1.5705882352941176,4.25,3.4705882352941178,3.4375,4.176470588235294,13.0,17.0,13.9375,19.176470588235293
4,2,2.4,2,1.0,1,15,9,0.6,17,3,0.18,2,0.66,8,0.88,4,6,7,30,4.375,3.8823529411764706,5.1875,6.176470588235294,1.375,0.7058823529411765,0.9375,2.1176470588235294,1.51875,0.776470588235294,1.11875,2.0470588235294116,4.3125,2.6470588235294117,3.0625,6.705882352941177,14.25,14.294117647058824,18.75,20.88235294117647
3,4,2.2,4,1.2,2,13,5,0.38,8,4,0.5,2,0.5,1,0.2,4,4,16,13,3.8125,4.9411764705882355,4.3125,5.9411764705882355,1.0625,1.1764705882352942,0.75,1.1176470588235294,1.1,1.1941176470588235,0.89375,1.4529411764705882,3.3125,3.9411764705882355,2.5625,4.235294117647059,18.375,12.823529411764707,18.25,20.58823529411765
3,5,0.5,0,1.3,2,11,4,0.36,11,6,0.55,4,0.66,4,1.0,5,5,22,9,5.1875,5.647058823529412,3.625,4.9411764705882355,1.0625,1.7058823529411764,1.1875,1.0588235294117647,1.375,1.7941176470588236,1.03125,1.2,4.0,4.9411764705882355,3.75,3.823529411764706,24.875,14.470588235294118,12.5625,17.235294117647058
1,2,1.8,0,1.3,1,19,5,0.26,11,3,0.27,2,0.66,5,1.0,10,5,30,16,6.5625,3.235294117647059,4.75,6.705882352941177,0.9375,1.2352941176470589,1.6875,1.8235294117647058,1.24375,0.9352941176470588,1.58125,1.5941176470588236,3.9375,2.764705882352941,4.0625,5.352941176470588,23.875,14.352941176470589,16.3125,23.235294117647058
3,3,1.3,1,0.5,1,18,5,0.28,7,2,0.29,1,0.5,4,0.8,7,3,31,16,5.529411764705882,2.875,4.470588235294118,5.5625,1.4705882352941178,1.125,1.1176470588235294,1.625,1.4352941176470588,0.88125,1.0411764705882351,1.7125000000000001,4.529411764705882,2.9375,3.3529411764705883,4.6875,24.88235294117647,15.6875,15.0,22.1875
5,4,1.2,1,0.8,0,17,5,0.29,8,2,0.25,2,1.0,4,0.8,6,5,21,15,6.0588235294117645,5.0,3.2941176470588234,4.4375,2.1176470588235294,1.4375,0.8235294117647058,1.25,1.8058823529411765,1.4125,0.9176470588235294,1.025,5.823529411764706,3.75,2.0,4.1875,20.058823529411764,19.875,14.647058823529411,18.0625
5,2,2.2,2,1.0,0,16,4,0.25,14,4,0.29,4,1.0,2,0.5,5,6,19,25,7.529411764705882,2.5625,1.8235294117647058,5.625,1.9411764705882353,0.625,0.11764705882352941,1.625,2.3058823529411767,0.9375,0.6823529411764706,1.75625,5.9411764705882355,2.25,1.7058823529411764,4.75,23.294117647058822,12.25,9.588235294117647,26.3125
2,2,1.8,1,1.0,0,15,6,0.4,8,3,0.38,3,1.0,5,0.83,4,5,19,22,3.764705882352941,5.1875,3.9411764705882355,5.8125,1.0588235294117647,0.75,1.0588235294117647,1.4375,1.2,1.20625,1.211764705882353,1.40625,3.2941176470588234,2.9375,4.235294117647059,4.75,19.764705882352942,23.0,16.823529411764707,17.25
1,4,1.0,2,4.1,3,3,1,0.33,18,6,0.33,5,0.83,0,0.0,3,3,16,20,6.5625,3.6470588235294117,4.75,5.882352941176471,0.9375,1.0588235294117647,1.6875,1.2941176470588236,1.24375,1.211764705882353,1.58125,1.5058823529411764,3.9375,3.0,4.0625,4.588235294117647,23.875,13.0,16.3125,20.41176470588235
2,3,1.4,2,0.7,1,9,3,0.33,15,4,0.27,3,0.75,1,0.33,0,4,5,24,5.625,3.6470588235294117,3.8125,5.294117647058823,1.1875,0.8823529411764706,1.5625,1.4705882352941178,1.4375,0.8529411764705882,1.1625,1.447058823529412,4.125,2.411764705882353,3.9375,4.352941176470588,21.5625,15.705882352941176,14.6875,22.88235294117647
2,3,0.8,1,0.6,0,5,3,0.6,11,1,0.09,1,1.0,2,0.66,4,6,20,24,4.705882352941177,4.625,5.117647058823529,5.0625,0.9411764705882353,0.9375,1.3529411764705883,1.4375,1.1352941176470588,0.9,1.535294117647059,1.5999999999999999,3.1176470588235294,2.9375,5.588235294117647,4.0625,20.176470588235293,17.625,20.11764705882353,20.6875
5,5,1.6,1,0.3,1,18,7,0.39,7,1,0.14,0,0.0,6,0.85,7,4,29,13,6.8125,3.6875,2.9375,5.25,2.5,1.5,0.875,0.75,2.3,1.325,1.025,1.14375,6.6875,4.5,2.6875,3.75,16.4375,13.9375,10.625,21.9375
2,4,0.5,1,0.7,0,8,3,0.38,11,3,0.27,3,1.0,3,1.0,7,8,14,28,7.0,4.235294117647059,3.4705882352941178,3.823529411764706,1.411764705882353,1.2941176470588236,1.0,0.9411764705882353,1.3588235294117648,1.2588235294117647,0.7823529411764706,1.0823529411764705,4.117647058823529,4.764705882352941,2.823529411764706,3.235294117647059,26.176470588235293,14.058823529411764,13.117647058823529,16.941176470588236
4,3,1.6,2,1.1,3,17,3,0.18,8,4,0.5,3,0.75,1,0.33,11,3,55,12,7.823529411764706,3.5,2.4705882352941178,5.375,1.1764705882352942,1.1875,0.7647058823529411,1.5,1.3882352941176472,1.15625,0.788235294117647,1.475,4.176470588235294,3.0625,1.9411764705882353,4.375,27.823529411764707,16.5,13.823529411764707,22.0
3,2,1.8,3,0.5,0,18,4,0.22,6,3,0.5,3,1.0,1,0.25,5,4,11,15,5.0625,3.8823529411764706,3.8125,6.176470588235294,1.375,0.7058823529411765,1.0625,2.1176470588235294,1.225,0.776470588235294,0.93125,2.0470588235294116,4.5,2.6470588235294117,2.5625,6.705882352941177,20.1875,14.294117647058824,14.25,20.88235294117647
2,5,1.0,1,1.4,0,6,4,0.67,13,1,0.08,1,1.0,3,0.75,4,7,12,47,4.529411764705882,5.0625,5.9411764705882355,4.1875,1.5294117647058822,1.6875,1.2941176470588236,0.5625,1.2705882352941178,1.6,1.5294117647058822,0.825,4.235294117647059,3.8125,4.470588235294118,2.75,16.764705882352942,16.125,22.176470588235293,16.5625
3,3,1.7,2,0.9,3,22,8,0.36,11,4,0.36,2,0.5,6,0.75,10,2,32,15,6.647058823529412,3.1176470588235294,3.235294117647059,6.823529411764706,1.3529411764705883,0.7058823529411765,1.3529411764705883,0.9411764705882353,1.4000000000000001,0.7352941176470589,1.288235294117647,1.2529411764705882,4.529411764705882,2.823529411764706,3.7058823529411766,3.588235294117647,28.941176470588236,17.58823529411765,13.588235294117647,22.764705882352942
4,2,1.5,2,0.6,1,11,5,0.45,8,3,0.38,2,0.66,3,0.6,6,5,14,19,5.8125,2.5,3.875,6.0,1.6875,0.75,0.9375,1.5,1.95625,0.70625,1.0125,1.36875,5.5625,2.75,3.25,4.5625,15.5625,15.0625,16.9375,24.3125
4,2,1.2,0,0.6,0,15,3,0.2,6,2,0.33,2,1.0,3,1.0,3,0,27,8,4.0625,2.5625,4.1875,5.625,1.3125,0.625,0.8125,1.625,1.4,0.9375,0.79375,1.75625,4.25,2.25,3.4375,4.75,13.0,12.25,13.9375,26.3125
2,3,1.5,3,0.8,2,9,5,0.56,9,7,0.78,5,0.71,3,0.6,3,3,20,19,3.764705882352941,3.5,3.9411764705882355,5.375,1.0588235294117647,1.1875,1.0588235294117647,1.5,1.2,1.15625,1.211764705882353,1.475,3.2941176470588234,3.0625,4.235294117647059,4.375,19.764705882352942,16.5,16.823529411764707,22.0
2,4,0.4,0,2.1,2,6,0,0.0,17,6,0.35,4,0.66,0,1.0,2,10,8,21,4.529411764705882,4.9411764705882355,5.9411764705882355,5.9411764705882355,1.5294117647058822,1.1764705882352942,1.2941176470588236,1.1176470588235294,1.2705882352941178,1.1941176470588235,1.5294117647058822,1.4529411764705882,4.235294117647059,3.9411764705882355,4.470588235294118,4.235294117647059,16.764705882352942,12.823529411764707,22.176470588235293,20.58823529411765
3,1,0.9,0,0.9,1,14,3,0.21,15,6,0.4,5,0.83,3,1.0,6,7,28,17,3.8125,4.176470588235294,4.3125,6.411764705882353,1.0625,0.5882352941176471,0.75,2.176470588235294,1.1,0.6941176470588236,0.89375,2.0823529411764703,3.3125,2.2941176470588234,2.5625,6.529411764705882,18.375,14.647058823529411,18.25,22.294117647058822
5,3,3.2,6,1.5,1,18,8,0.44,7,1,0.14,0,0.0,2,0.25,7,3,14,14,6.0588235294117645,2.875,3.2941176470588234,5.5625,2.1176470588235294,1.125,0.8235294117647058,1.625,1.8058823529411765,0.88125,0.9176470588235294,1.7125000000000001,5.823529411764706,2.9375,2.0,4.6875,20.058823529411764,15.6875,14.647058823529411,22.1875
2,2,1.4,2,1.2,1,15,5,0.33,12,2,0.17,1,0.5,3,0.6,9,6,21,25,5.0625,3.235294117647059,5.625,6.705882352941177,1.125,1.2352941176470589,1.3125,1.8235294117647058,1.1625,0.9352941176470588,1.225,1.5941176470588236,5.0625,2.764705882352941,3.375,5.352941176470588,20.375,14.352941176470589,19.0625,23.235294117647058
5,2,1.8,1,1.0,0,12,4,0.33,13,1,0.08,1,1.0,3,0.75,5,2,11,21,7.529411764705882,5.1875,1.8235294117647058,5.8125,1.9411764705882353,0.75,0.11764705882352941,1.4375,2.3058823529411767,1.20625,0.6823529411764706,1.40625,5.9411764705882355,2.9375,1.7058823529411764,4.75,23.294117647058822,23.0,9.588235294117647,17.25
3,4,1.1,0,1.3,0,18,2,0.11,16,3,0.19,3,1.0,2,1.0,7,9,23,21,5.529411764705882,5.0,4.470588235294118,4.4375,1.4705882352941178,1.4375,1.1176470588235294,1.25,1.4352941176470588,1.4125,1.0411764705882351,1.025,4.529411764705882,3.75,3.3529411764705883,4.1875,24.88235294117647,19.875,15.0,18.0625
4,5,0.5,0,1.5,0,8,4,0.5,15,5,0.33,5,1.0,4,1.0,5,3,17,17,4.375,5.647058823529412,5.1875,4.9411764705882355,1.375,1.7058823529411764,0.9375,1.0588235294117647,1.51875,1.7941176470588236,1.11875,1.2,4.3125,4.9411764705882355,3.0625,3.823529411764706,14.25,14.470588235294118,18.75,17.235294117647058
3,3,0.8,0,1.1,0,10,5,0.5,6,0,0.0,0,1.0,5,1.0,6,4,31,10,5.1875,4.647058823529412,3.625,4.823529411764706,1.0625,0.9411764705882353,1.1875,1.7058823529411764,1.375,1.1823529411764706,1.03125,1.5705882352941176,4.0,3.4705882352941178,3.75,4.176470588235294,24.875,17.0,12.5625,19.176470588235293
2,2,1.7,2,2.7,2,10,3,0.3,14,8,0.57,8,1.0,2,0.66,2,6,22,35,4.705882352941177,2.5,5.117647058823529,6.0,0.9411764705882353,0.75,1.3529411764705883,1.5,1.1352941176470588,0.70625,1.535294117647059,1.36875,3.1176470588235294,2.75,5.588235294117647,4.5625,20.176470588235293,15.0625,20.11764705882353,24.3125
5,2,1.7,3,1.2,1,22,7,0.32,10,3,0.3,2,0.66,4,0.57,7,4,16,12,6.8125,3.235294117647059,2.9375,6.705882352941177,2.5,1.2352941176470589,0.875,1.8235294117647058,2.3,0.9352941176470588,1.025,1.5941176470588236,6.6875,2.764705882352941,2.6875,5.352941176470588,16.4375,14.352941176470589,10.625,23.235294117647058
1,2,2.0,1,0.2,1,24,10,0.42,5,1,0.2,0,0.0,9,0.9,10,3,41,10,6.5625,3.8823529411764706,4.75,6.176470588235294,0.9375,0.7058823529411765,1.6875,2.1176470588235294,1.24375,0.776470588235294,1.58125,2.0470588235294116,3.9375,2.6470588235294117,4.0625,6.705882352941177,23.875,14.294117647058824,16.3125,20.88235294117647
3,3,2.4,3,1.1,0,15,6,0.4,12,3,0.25,3,1.0,4,0.66,3,7,13,23,5.0625,4.625,3.8125,5.0625,1.375,0.9375,1.0625,1.4375,1.225,0.9,0.93125,1.5999999999999999,4.5,2.9375,2.5625,4.0625,20.1875,17.625,14.25,20.6875
2,3,1.7,1,0.3,0,7,3,0.43,7,0,0.0,0,1.0,2,0.66,12,3,25,16,7.0,3.1176470588235294,3.4705882352941178,6.823529411764706,1.411764705882353,0.7058823529411765,1.0,0.9411764705882353,1.3588235294117648,0.7352941176470589,0.7823529411764706,1.2529411764705882,4.117647058823529,2.823529411764706,2.823529411764706,3.588235294117647,26.176470588235293,17.58823529411765,13.117647058823529,22.764705882352942
3,4,1.4,1,0.5,1,8,2,0.25,8,2,0.25,1,0.5,1,0.5,3,2,16,12,3.8125,4.235294117647059,4.3125,3.823529411764706,1.0625,1.2941176470588236,0.75,0.9411764705882353,1.1,1.2588235294117647,0.89375,1.0823529411764705,3.3125,4.764705882352941,2.5625,3.235294117647059,18.375,14.058823529411764,18.25,16.941176470588236
3,2,3.0,2,1.1,1,26,4,0.15,13,4,0.31,3,0.75,3,0.75,6,4,32,16,6.647058823529412,3.5,3.235294117647059,5.9375,1.3529411764705883,1.0,1.3529411764705883,2.25,1.4000000000000001,0.9875,1.288235294117647,1.9625,4.529411764705882,4.0625,3.7058823529411766,6.25,28.941176470588236,15.0625,13.588235294117647,22.375
4,4,1.7,1,1.0,1,15,4,0.27,6,3,0.5,2,0.66,3,0.75,2,4,15,19,5.8125,3.6470588235294117,3.875,5.882352941176471,1.6875,1.0588235294117647,0.9375,1.2941176470588236,1.95625,1.211764705882353,1.0125,1.5058823529411764,5.5625,3.0,3.25,4.588235294117647,15.5625,13.0,16.9375,20.41176470588235
4,5,0.9,0,0.9,1,15,3,0.2,10,2,0.2,1,0.5,3,1.0,5,3,22,18,7.823529411764706,5.0625,2.4705882352941178,4.1875,1.1764705882352942,1.6875,0.7647058823529411,0.5625,1.3882352941176472,1.6,0.788235294117647,0.825,4.176470588235294,3.8125,1.9411764705882353,2.75,27.823529411764707,16.125,13.823529411764707,16.5625
3,5,0.4,0,1.9,1,6,4,0.67,14,4,0.29,3,0.75,4,1.0,1,3,14,15,4.0588235294117645,3.6875,4.0,5.25,1.9411764705882353,1.5,1.2941176470588236,0.75,1.5176470588235293,1.325,1.1764705882352942,1.14375,5.294117647058823,4.5,3.5294117647058822,3.75,20.352941176470587,13.9375,18.235294117647058,21.9375
2,4,1.1,1,2.6,3,15,3,0.2,15,5,0.33,3,0.6,2,0.66,2,9,18,25,5.0625,5.0,5.625,4.4375,1.125,1.4375,1.3125,1.25,1.1625,1.4125,1.225,1.025,5.0625,3.75,3.375,4.1875,20.375,19.875,19.0625,18.0625
2,2,2.4,1,1.4,1,16,4,0.25,10,4,0.4,3,0.75,4,1.0,5,2,30,8,4.529411764705882,2.5625,5.9411764705882355,5.625,1.5294117647058822,0.625,1.2941176470588236,1.625,1.2705882352941178,0.9375,1.5294117647058822,1.75625,4.235294117647059,2.25,4.470588235294118,4.75,16.764705882352942,12.25,22.176470588235293,26.3125
3,3,1.9,2,1.8,2,14,3,0.21,12,4,0.33,2,0.5,1,0.33,3,5,14,20,5.529411764705882,3.5,4.470588235294118,5.375,1.4705882352941178,1.1875,1.1176470588235294,1.5,1.4352941176470588,1.15625,1.0411764705882351,1.475,4.529411764705882,3.0625,3.3529411764705883,4.375,24.88235294117647,16.5,15.0,22.0
