clas_local,clas_visitante,Amarillas_local,expulsion_doble_amarilla_local,expulsión_roja_directa_local,Amarillas_visitante,expulsion_doble_amarilla_visitante,expulsión_roja_directa_visitante,Faltas_local,Faltas_visitante,Derribos_local,Derribos_visitante,Árbitro_faltas_local,Árbitro_faltas_visitante,Árbitro_amarillas_local,Árbitro_amarillas_visitante,Árbitro_doble_amarilla_local,Árbitro_doble_amarilla_visitante,Árbitro_roja_directa_local,Árbitro_roja_directa_visitante,tarjetas_total_local,tarjetas_total_visitante,Árbitro_sum_tarjetas_local,Árbitro_sum_tarjetas_visitante,faltas_cometidas_local,faltas_cometidas_visitante,faltas_provocadas_local,faltas_provocadas_visitante,amarillas_cometidas_local,amarillas_cometidas_visitante,amarillas_provocadas_local,amarillas_provocadas_visitante,dobles_amarillas_cometidas_local,dobles_amarillas_cometidas_visitante,dobles_amarillas_provocadas_local,dobles_amarillas_provocadas_visitante,rojas_directas_cometida_local,rojas_directas_cometida_visitante,rojas_directas_provocadas_local,rojas_directas_provocadas_visitante,tarjetas_cometidas_local,tarjetas_cometidas_visitante,tarjetas_provocadas_local,tarjetas_provocadas_visitante
4,4,1,0,1,4,0,0,8,17,19,24,13.75,12.5625,3.0625,3.6875,0.125,0.125,0.1875,0.0,2,4,3.375,3.8125,10.9375,13.75,14.9375,12.75,1.875,2.0,3.0625,2.8125,0.0,0.0,0.0,0.0625,0.5,0.1875,0.125,0.125,2.375,2.1875,3.1875,3.0
5,1,3,1,0,4,1,1,14,20,22,13,13.529411764705882,14.705882352941176,2.823529411764706,3.411764705882353,0.058823529411764705,0.23529411764705882,0.23529411764705882,0.23529411764705882,4,6,3.1176470588235294,3.8823529411764706,11.470588235294118,13.411764705882353,11.647058823529411,10.764705882352942,2.235294117647059,3.0588235294117645,2.411764705882353,1.9411764705882353,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.29411764705882354,0.17647058823529413,0.0,2.4705882352941178,3.4117647058823524,2.705882352941176,2.0
2,3,0,0,0,1,0,0,10,19,11,13,13.461538461538462,13.692307692307692,1.3846153846153846,1.6923076923076923,0.0,0.0,0.15384615384615385,0.0,0,1,1.5384615384615385,1.6923076923076923,16.352941176470587,15.529411764705882,13.294117647058824,12.0,3.2941176470588234,2.9411764705882355,2.5294117647058822,2.1176470588235294,0.11764705882352941,0.0,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.0,0.058823529411764705,3.5294117647058822,3.0,2.6470588235294117,2.2352941176470584
2,2,2,0,0,0,0,0,7,14,20,16,13.0,14.4375,2.625,2.4375,0.0,0.0,0.0625,0.0625,2,0,2.6875,2.5,12.823529411764707,11.25,12.647058823529411,11.125,2.588235294117647,2.6875,2.4705882352941178,2.25,0.0,0.0,0.17647058823529413,0.0625,0.11764705882352941,0.0625,0.058823529411764705,0.125,2.7058823529411766,2.75,2.705882352941176,2.4375
3,3,2,0,0,4,1,0,11,13,14,15,9.736842105263158,10.473684210526315,2.3684210526315788,2.3684210526315788,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.05263157894736842,2,5,2.526315789473684,2.473684210526316,12.75,11.9375,13.25,12.375,2.0625,3.6875,2.75,2.6875,0.0625,0.1875,0.0625,0.0,0.0625,0.0625,0.1875,0.1875,2.1875,3.9375,3.0,2.875
2,5,2,0,1,0,0,0,7,9,20,10,14.235294117647058,12.882352941176471,3.0588235294117645,2.4705882352941178,0.17647058823529413,0.058823529411764705,0.17647058823529413,0.058823529411764705,3,0,3.411764705882353,2.588235294117647,11.625,9.411764705882353,13.6875,14.235294117647058,1.75,2.0588235294117645,2.0,2.411764705882353,0.0,0.058823529411764705,0.0,0.058823529411764705,0.0625,0.0,0.0625,0.11764705882352941,1.8125,2.117647058823529,2.0625,2.5882352941176467
5,2,8,1,0,7,1,0,11,15,11,17,14.333333333333334,13.88888888888889,2.6666666666666665,2.888888888888889,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,9,8,2.7777777777777777,3.111111111111111,12.058823529411764,12.058823529411764,11.823529411764707,13.470588235294118,1.7647058823529411,2.7058823529411766,2.8823529411764706,3.1176470588235294,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.17647058823529413,0.11764705882352941,0.11764705882352941,1.9411764705882353,2.941176470588235,3.1176470588235294,3.3529411764705883
4,3,1,0,0,1,0,0,10,15,13,27,10.928571428571429,13.071428571428571,2.2857142857142856,1.8571428571428572,0.14285714285714285,0.0,0.21428571428571427,0.14285714285714285,1,1,2.642857142857143,2.0,16.4375,15.235294117647058,13.25,11.058823529411764,2.5625,2.7058823529411766,2.25,1.6470588235294117,0.0,0.058823529411764705,0.125,0.058823529411764705,0.0625,0.17647058823529413,0.0625,0.17647058823529413,2.625,2.941176470588235,2.4375,1.8823529411764706
4,2,1,0,0,4,0,0,12,16,14,28,12.722222222222221,14.777777777777779,2.2222222222222223,3.0555555555555554,0.0,0.05555555555555555,0.1111111111111111,0.1111111111111111,1,4,2.3333333333333335,3.2222222222222223,12.875,13.3125,13.9375,12.625,2.5,2.1875,3.625,3.0625,0.125,0.0625,0.0625,0.0,0.0625,0.125,0.0625,0.375,2.6875,2.375,3.75,3.4375
1,3,3,0,1,1,0,0,15,15,13,20,12.8,11.6,2.2666666666666666,2.6,0.06666666666666667,0.2,0.3333333333333333,0.06666666666666667,4,1,2.6666666666666665,2.8666666666666667,14.375,12.0,11.6875,13.764705882352942,2.375,2.411764705882353,2.375,2.823529411764706,0.125,0.11764705882352941,0.1875,0.058823529411764705,0.25,0.11764705882352941,0.1875,0.17647058823529413,2.75,2.6470588235294117,2.75,3.0588235294117645
2,2,5,0,0,6,0,0,14,21,25,18,15.058823529411764,15.0,2.6470588235294117,3.588235294117647,0.058823529411764705,0.0,0.0,0.058823529411764705,5,6,2.7058823529411766,3.6470588235294117,13.176470588235293,15.625,15.882352941176471,13.5625,2.764705882352941,3.125,3.7058823529411766,2.4375,0.058823529411764705,0.25,0.11764705882352941,0.125,0.11764705882352941,0.0625,0.058823529411764705,0.25,2.941176470588235,3.4375,3.8823529411764706,2.8125
4,5,4,0,0,1,0,0,13,6,16,16,14.055555555555555,13.333333333333334,3.0555555555555554,3.0,0.0,0.05555555555555555,0.05555555555555555,0.1111111111111111,4,1,3.111111111111111,3.1666666666666665,12.875,9.411764705882353,13.9375,14.235294117647058,2.5,2.0588235294117645,3.625,2.411764705882353,0.125,0.058823529411764705,0.0625,0.058823529411764705,0.0625,0.0,0.0625,0.11764705882352941,2.6875,2.117647058823529,3.75,2.5882352941176467
3,2,2,0,0,3,0,0,14,17,23,14,10.928571428571429,13.071428571428571,2.2857142857142856,1.8571428571428572,0.14285714285714285,0.0,0.21428571428571427,0.14285714285714285,2,3,2.642857142857143,2.0,17.375,12.294117647058824,13.875,15.117647058823529,3.6875,3.176470588235294,3.1875,1.5294117647058822,0.0,0.11764705882352941,0.0,0.0,0.1875,0.11764705882352941,0.125,0.058823529411764705,3.875,3.411764705882353,3.3125,1.588235294117647
2,3,3,0,0,2,0,0,13,16,17,13,12.222222222222221,12.333333333333334,1.7222222222222223,2.0,0.05555555555555555,0.05555555555555555,0.2222222222222222,0.16666666666666666,3,2,2.0,2.2222222222222223,12.5,11.6875,14.75,16.0,2.6875,2.6875,2.875,2.6875,0.1875,0.0625,0.1875,0.0625,0.1875,0.0,0.0625,0.0625,3.0625,2.75,3.125,2.8125
2,4,1,0,0,0,0,0,13,14,19,23,13.461538461538462,13.692307692307692,1.3846153846153846,1.6923076923076923,0.0,0.0,0.15384615384615385,0.0,1,0,1.5384615384615385,1.6923076923076923,12.588235294117647,16.470588235294116,10.588235294117647,12.294117647058824,2.8823529411764706,2.235294117647059,2.8823529411764706,3.0,0.11764705882352941,0.0,0.058823529411764705,0.11764705882352941,0.0,0.058823529411764705,0.058823529411764705,0.17647058823529413,3.0,2.2941176470588234,2.9999999999999996,3.2941176470588234
3,4,3,0,0,2,0,0,10,16,18,23,15.2,13.133333333333333,3.466666666666667,2.466666666666667,0.06666666666666667,0.2,0.2,0.06666666666666667,3,2,3.7333333333333334,2.7333333333333334,13.823529411764707,10.941176470588236,13.588235294117647,15.823529411764707,2.235294117647059,2.4705882352941178,2.411764705882353,2.411764705882353,0.0,0.17647058823529413,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.17647058823529413,2.2941176470588234,2.764705882352941,2.5882352941176467,2.6470588235294112
3,2,3,0,0,3,0,0,13,16,12,13,13.0,14.4375,2.625,2.4375,0.0,0.0,0.0625,0.0625,3,3,2.6875,2.5,12.117647058823529,14.5,13.352941176470589,12.375,3.0588235294117645,3.1875,2.5294117647058822,2.625,0.058823529411764705,0.25,0.058823529411764705,0.125,0.35294117647058826,0.0625,0.17647058823529413,0.125,3.4705882352941173,3.5,2.7647058823529407,2.875
5,5,2,0,1,3,0,1,8,16,24,22,14.235294117647058,12.882352941176471,3.0588235294117645,2.4705882352941178,0.17647058823529413,0.058823529411764705,0.17647058823529413,0.058823529411764705,3,4,3.411764705882353,2.588235294117647,11.470588235294118,11.8125,11.647058823529411,12.9375,2.235294117647059,2.8125,2.411764705882353,2.25,0.11764705882352941,0.0625,0.11764705882352941,0.0,0.11764705882352941,0.125,0.17647058823529413,0.1875,2.4705882352941178,3.0,2.705882352941176,2.4375
4,3,0,0,0,1,0,0,8,13,16,19,12.176470588235293,12.705882352941176,2.0,1.3529411764705883,0.058823529411764705,0.0,0.058823529411764705,0.11764705882352941,0,1,2.1176470588235294,1.4705882352941178,13.411764705882353,15.235294117647058,10.764705882352942,11.058823529411764,2.1176470588235294,2.7058823529411766,2.411764705882353,1.6470588235294117,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.17647058823529413,0.0,0.17647058823529413,2.2352941176470584,2.941176470588235,2.411764705882353,1.8823529411764706
3,4,0,0,0,2,0,0,11,8,15,12,13.461538461538462,13.692307692307692,1.3846153846153846,1.6923076923076923,0.0,0.0,0.15384615384615385,0.0,0,2,1.5384615384615385,1.6923076923076923,12.75,11.176470588235293,13.25,12.941176470588236,2.0625,2.176470588235294,2.75,2.0588235294117645,0.0625,0.0,0.0625,0.0,0.0625,0.058823529411764705,0.1875,0.11764705882352941,2.1875,2.2352941176470584,3.0,2.176470588235294
2,3,2,0,0,2,0,0,17,18,25,24,12.176470588235293,12.705882352941176,2.0,1.3529411764705883,0.058823529411764705,0.0,0.058823529411764705,0.11764705882352941,2,2,2.1176470588235294,1.4705882352941178,11.625,15.875,13.6875,14.875,1.75,2.6875,2.0,2.5625,0.0,0.125,0.0,0.1875,0.0625,0.0625,0.0625,0.0625,1.8125,2.875,2.0625,2.8125
3,3,3,0,0,1,0,0,11,7,19,20,10.928571428571429,13.071428571428571,2.2857142857142856,1.8571428571428572,0.14285714285714285,0.0,0.21428571428571427,0.14285714285714285,3,1,2.642857142857143,2.0,11.117647058823529,11.9375,12.411764705882353,12.375,2.2941176470588234,3.6875,2.3529411764705883,2.6875,0.0,0.1875,0.0,0.0,0.11764705882352941,0.0625,0.17647058823529413,0.1875,2.411764705882353,3.9375,2.5294117647058822,2.875
3,3,2,0,0,3,0,0,15,19,15,20,14.055555555555555,13.333333333333334,3.0555555555555554,3.0,0.0,0.05555555555555555,0.05555555555555555,0.1111111111111111,2,3,3.111111111111111,3.1666666666666665,14.5,15.529411764705882,12.25,12.0,2.5,2.9411764705882355,2.625,2.1176470588235294,0.0,0.0,0.25,0.058823529411764705,0.1875,0.058823529411764705,0.0625,0.058823529411764705,2.6875,3.0,2.9375,2.2352941176470584
4,4,5,0,0,1,0,1,20,15,19,18,13.529411764705882,14.705882352941176,2.823529411764706,3.411764705882353,0.058823529411764705,0.23529411764705882,0.23529411764705882,0.23529411764705882,5,2,3.1176470588235294,3.8823529411764706,16.4375,13.75,13.25,12.75,2.5625,2.0,2.25,2.8125,0.0,0.0,0.125,0.0625,0.0625,0.1875,0.0625,0.125,2.625,2.1875,2.4375,3.0
2,2,2,0,0,3,0,0,20,13,9,12,12.411764705882353,14.764705882352942,1.8823529411764706,3.588235294117647,0.0,0.058823529411764705,0.17647058823529413,0.17647058823529413,2,3,2.0588235294117645,3.823529411764706,16.352941176470587,12.058823529411764,13.294117647058824,13.470588235294118,3.2941176470588234,2.7058823529411766,2.5294117647058822,3.1176470588235294,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.17647058823529413,0.0,0.11764705882352941,3.5294117647058822,2.941176470588235,2.6470588235294117,3.3529411764705883
2,5,4,0,0,4,1,0,14,12,16,14,12.722222222222221,14.777777777777779,2.2222222222222223,3.0555555555555554,0.0,0.05555555555555555,0.1111111111111111,0.1111111111111111,4,5,2.3333333333333335,3.2222222222222223,12.588235294117647,12.9375,10.588235294117647,12.4375,2.8823529411764706,2.9375,2.8823529411764706,2.625,0.11764705882352941,0.0625,0.058823529411764705,0.0,0.0,0.125,0.058823529411764705,0.0,3.0,3.125,2.9999999999999996,2.625
2,1,3,0,0,2,0,0,11,21,18,14,12.222222222222221,12.333333333333334,1.7222222222222223,2.0,0.05555555555555555,0.05555555555555555,0.2222222222222222,0.16666666666666666,3,2,2.0,2.2222222222222223,12.823529411764707,13.411764705882353,12.647058823529411,10.764705882352942,2.588235294117647,3.0588235294117645,2.4705882352941178,1.9411764705882353,0.0,0.058823529411764705,0.17647058823529413,0.058823529411764705,0.11764705882352941,0.29411764705882354,0.058823529411764705,0.0,2.7058823529411766,3.4117647058823524,2.705882352941176,2.0
4,5,3,0,1,0,0,0,17,9,23,23,14.25,12.75,2.1875,2.5,0.0,0.0625,0.1875,0.125,4,0,2.375,2.6875,10.9375,11.8125,14.9375,12.9375,1.875,2.8125,3.0625,2.25,0.0,0.0625,0.0,0.0,0.5,0.125,0.125,0.1875,2.375,3.0,3.1875,2.4375
5,2,3,0,0,1,0,1,12,17,16,22,14.333333333333334,13.88888888888889,2.6666666666666665,2.888888888888889,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,3,2,2.7777777777777777,3.111111111111111,10.375,13.3125,13.75,12.625,1.6875,2.1875,2.5625,3.0625,0.0625,0.0625,0.0,0.0,0.0,0.125,0.1875,0.375,1.75,2.375,2.75,3.4375
3,3,2,0,0,3,0,0,15,11,8,15,15.058823529411764,15.0,2.6470588235294117,3.588235294117647,0.058823529411764705,0.0,0.0,0.058823529411764705,2,3,2.7058823529411766,3.6470588235294117,17.375,12.0,13.875,13.764705882352942,3.6875,2.411764705882353,3.1875,2.823529411764706,0.0,0.11764705882352941,0.0,0.058823529411764705,0.1875,0.11764705882352941,0.125,0.17647058823529413,3.875,2.6470588235294117,3.3125,3.0588235294117645
3,4,0,0,0,0,0,0,11,11,18,22,9.736842105263158,10.473684210526315,2.3684210526315788,2.3684210526315788,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.05263157894736842,0,0,2.526315789473684,2.473684210526316,13.823529411764707,16.470588235294116,13.588235294117647,12.294117647058824,2.235294117647059,2.235294117647059,2.411764705882353,3.0,0.0,0.0,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.17647058823529413,2.2941176470588234,2.2941176470588234,2.5882352941176467,3.2941176470588234
2,4,3,0,0,2,0,0,18,8,15,12,13.75,12.5625,3.0625,3.6875,0.125,0.125,0.1875,0.0,3,2,3.375,3.8125,12.5,10.941176470588236,14.75,15.823529411764707,2.6875,2.4705882352941178,2.875,2.411764705882353,0.1875,0.17647058823529413,0.1875,0.058823529411764705,0.1875,0.11764705882352941,0.0625,0.17647058823529413,3.0625,2.764705882352941,3.125,2.6470588235294112
5,2,1,0,0,1,0,0,12,7,13,21,12.222222222222221,12.333333333333334,1.7222222222222223,2.0,0.05555555555555555,0.05555555555555555,0.2222222222222222,0.16666666666666666,1,1,2.0,2.2222222222222223,11.470588235294118,12.294117647058824,11.647058823529411,15.117647058823529,2.235294117647059,3.176470588235294,2.411764705882353,1.5294117647058822,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.0,0.11764705882352941,0.11764705882352941,0.17647058823529413,0.058823529411764705,2.4705882352941178,3.411764705882353,2.705882352941176,1.588235294117647
3,2,1,0,0,4,1,0,15,14,23,20,14.75,13.25,2.625,3.25,0.125,0.1875,0.0625,0.1875,1,5,2.8125,3.625,12.117647058823529,15.625,13.352941176470589,13.5625,3.0588235294117645,3.125,2.5294117647058822,2.4375,0.058823529411764705,0.25,0.058823529411764705,0.125,0.35294117647058826,0.0625,0.17647058823529413,0.25,3.4705882352941173,3.4375,2.7647058823529407,2.8125
4,3,5,0,0,5,1,0,21,15,17,13,12.166666666666666,11.944444444444445,2.0,2.8333333333333335,0.05555555555555555,0.05555555555555555,0.16666666666666666,0.05555555555555555,5,6,2.2222222222222223,2.9444444444444446,12.875,11.6875,13.9375,16.0,2.5,2.6875,3.625,2.6875,0.125,0.0625,0.0625,0.0625,0.0625,0.0,0.0625,0.0625,2.6875,2.75,3.75,2.8125
1,3,2,0,0,1,0,0,19,9,15,16,12.722222222222221,14.777777777777779,2.2222222222222223,3.0555555555555554,0.0,0.05555555555555555,0.1111111111111111,0.1111111111111111,2,1,2.3333333333333335,3.2222222222222223,14.375,15.235294117647058,11.6875,11.058823529411764,2.375,2.7058823529411766,2.375,1.6470588235294117,0.125,0.058823529411764705,0.1875,0.058823529411764705,0.25,0.17647058823529413,0.1875,0.17647058823529413,2.75,2.941176470588235,2.75,1.8823529411764706
5,2,1,0,0,2,0,0,11,6,16,15,13.235294117647058,11.0,2.8823529411764706,2.6470588235294117,0.11764705882352941,0.11764705882352941,0.0,0.17647058823529413,1,2,3.0,2.9411764705882355,12.058823529411764,14.5,11.823529411764707,12.375,1.7647058823529411,3.1875,2.8823529411764706,2.625,0.11764705882352941,0.25,0.11764705882352941,0.125,0.058823529411764705,0.0625,0.11764705882352941,0.125,1.9411764705882353,3.5,3.1176470588235294,2.875
4,5,3,0,0,2,0,0,17,10,20,14,12.166666666666666,11.944444444444445,2.0,2.8333333333333335,0.05555555555555555,0.05555555555555555,0.16666666666666666,0.05555555555555555,3,2,2.2222222222222223,2.9444444444444446,13.411764705882353,9.411764705882353,10.764705882352942,14.235294117647058,2.1176470588235294,2.0588235294117645,2.411764705882353,2.411764705882353,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.11764705882352941,2.2352941176470584,2.117647058823529,2.411764705882353,2.5882352941176467
2,2,2,0,0,1,0,0,8,8,20,19,9.736842105263158,10.473684210526315,2.3684210526315788,2.3684210526315788,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.05263157894736842,2,1,2.526315789473684,2.473684210526316,13.176470588235293,11.25,15.882352941176471,11.125,2.764705882352941,2.6875,3.7058823529411766,2.25,0.058823529411764705,0.0,0.11764705882352941,0.0625,0.11764705882352941,0.0625,0.058823529411764705,0.125,2.941176470588235,2.75,3.8823529411764706,2.4375
2,2,3,0,0,3,0,0,16,6,13,17,14.75,13.25,2.625,3.25,0.125,0.1875,0.0625,0.1875,3,3,2.8125,3.625,12.588235294117647,12.058823529411764,10.588235294117647,13.470588235294118,2.8823529411764706,2.7058823529411766,2.8823529411764706,3.1176470588235294,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.0,0.17647058823529413,0.058823529411764705,0.11764705882352941,3.0,2.941176470588235,2.9999999999999996,3.3529411764705883
2,3,2,0,0,2,0,0,13,12,16,12,14.055555555555555,13.333333333333334,3.0555555555555554,3.0,0.0,0.05555555555555555,0.05555555555555555,0.1111111111111111,2,2,3.111111111111111,3.1666666666666665,12.823529411764707,15.529411764705882,12.647058823529411,12.0,2.588235294117647,2.9411764705882355,2.4705882352941178,2.1176470588235294,0.0,0.0,0.17647058823529413,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.058823529411764705,2.7058823529411766,3.0,2.705882352941176,2.2352941176470584
3,5,2,0,1,4,0,0,10,15,12,19,13.529411764705882,14.705882352941176,2.823529411764706,3.411764705882353,0.058823529411764705,0.23529411764705882,0.23529411764705882,0.23529411764705882,3,4,3.1176470588235294,3.8823529411764706,11.117647058823529,11.8125,12.411764705882353,12.9375,2.2941176470588234,2.8125,2.3529411764705883,2.25,0.0,0.0625,0.0,0.0,0.11764705882352941,0.125,0.17647058823529413,0.1875,2.411764705882353,3.0,2.5294117647058822,2.4375
3,1,1,0,0,3,0,1,7,8,23,19,12.411764705882353,14.764705882352942,1.8823529411764706,3.588235294117647,0.0,0.058823529411764705,0.17647058823529413,0.17647058823529413,1,4,2.0588235294117645,3.823529411764706,12.117647058823529,13.411764705882353,13.352941176470589,10.764705882352942,3.0588235294117645,3.0588235294117645,2.5294117647058822,1.9411764705882353,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.35294117647058826,0.29411764705882354,0.17647058823529413,0.0,3.4705882352941173,3.4117647058823524,2.7647058823529407,2.0
2,4,4,0,0,2,0,0,25,12,15,10,13.461538461538462,13.692307692307692,1.3846153846153846,1.6923076923076923,0.0,0.0,0.15384615384615385,0.0,4,2,1.5384615384615385,1.6923076923076923,16.352941176470587,10.941176470588236,13.294117647058824,15.823529411764707,3.2941176470588234,2.4705882352941178,2.5294117647058822,2.411764705882353,0.11764705882352941,0.17647058823529413,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.0,0.17647058823529413,3.5294117647058822,2.764705882352941,2.6470588235294117,2.6470588235294112
2,2,3,0,0,1,0,0,14,15,21,17,15.2,13.133333333333333,3.466666666666667,2.466666666666667,0.06666666666666667,0.2,0.2,0.06666666666666667,3,1,3.7333333333333334,2.7333333333333334,11.625,13.3125,13.6875,12.625,1.75,2.1875,2.0,3.0625,0.0,0.0625,0.0,0.0,0.0625,0.125,0.0625,0.375,1.8125,2.375,2.0625,3.4375
3,5,1,0,0,0,0,0,13,7,11,15,12.176470588235293,12.705882352941176,2.0,1.3529411764705883,0.058823529411764705,0.0,0.058823529411764705,0.11764705882352941,1,0,2.1176470588235294,1.4705882352941178,14.5,12.9375,12.25,12.4375,2.5,2.9375,2.625,2.625,0.0,0.0625,0.25,0.0,0.1875,0.125,0.0625,0.0,2.6875,3.125,2.9375,2.625
3,4,2,0,0,2,0,0,17,19,16,16,14.25,12.75,2.1875,2.5,0.0,0.0625,0.1875,0.125,2,2,2.375,2.6875,12.75,13.75,13.25,12.75,2.0625,2.0,2.75,2.8125,0.0625,0.0,0.0625,0.0625,0.0625,0.1875,0.1875,0.125,2.1875,2.1875,3.0,3.0
5,4,1,0,0,4,0,0,8,19,17,24,9.736842105263158,10.473684210526315,2.3684210526315788,2.3684210526315788,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.05263157894736842,1,4,2.526315789473684,2.473684210526316,10.375,16.470588235294116,13.75,12.294117647058824,1.6875,2.235294117647059,2.5625,3.0,0.0625,0.0,0.0,0.11764705882352941,0.0,0.058823529411764705,0.1875,0.17647058823529413,1.75,2.2941176470588234,2.75,3.2941176470588234
4,3,2,0,0,3,0,0,11,18,21,20,13.461538461538462,13.692307692307692,1.3846153846153846,1.6923076923076923,0.0,0.0,0.15384615384615385,0.0,2,3,1.5384615384615385,1.6923076923076923,12.875,15.875,13.9375,14.875,2.5,2.6875,3.625,2.5625,0.125,0.125,0.0625,0.1875,0.0625,0.0625,0.0625,0.0625,2.6875,2.875,3.75,2.8125
4,2,2,1,0,1,0,0,14,12,5,16,10.928571428571429,13.071428571428571,2.2857142857142856,1.8571428571428572,0.14285714285714285,0.0,0.21428571428571427,0.14285714285714285,3,1,2.642857142857143,2.0,13.411764705882353,15.625,10.764705882352942,13.5625,2.1176470588235294,3.125,2.411764705882353,2.4375,0.058823529411764705,0.25,0.0,0.125,0.058823529411764705,0.0625,0.0,0.25,2.2352941176470584,3.4375,2.411764705882353,2.8125
2,3,3,1,0,5,1,0,9,17,16,10,13.235294117647058,11.0,2.8823529411764706,2.6470588235294117,0.11764705882352941,0.11764705882352941,0.0,0.17647058823529413,4,6,3.0,2.9411764705882355,12.5,15.235294117647058,14.75,11.058823529411764,2.6875,2.7058823529411766,2.875,1.6470588235294117,0.1875,0.058823529411764705,0.1875,0.058823529411764705,0.1875,0.17647058823529413,0.0625,0.17647058823529413,3.0625,2.941176470588235,3.125,1.8823529411764706
1,4,4,0,0,2,0,0,19,8,30,19,14.235294117647058,12.882352941176471,3.0588235294117645,2.4705882352941178,0.17647058823529413,0.058823529411764705,0.17647058823529413,0.058823529411764705,4,2,3.411764705882353,2.588235294117647,14.375,11.176470588235293,11.6875,12.941176470588236,2.375,2.176470588235294,2.375,2.0588235294117645,0.125,0.0,0.1875,0.0,0.25,0.058823529411764705,0.1875,0.11764705882352941,2.75,2.2352941176470584,2.75,2.176470588235294
5,2,3,0,0,5,0,0,11,18,9,18,14.333333333333334,13.88888888888889,2.6666666666666665,2.888888888888889,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,3,5,2.7777777777777777,3.111111111111111,11.470588235294118,14.5,11.647058823529411,12.375,2.235294117647059,3.1875,2.411764705882353,2.625,0.11764705882352941,0.25,0.11764705882352941,0.125,0.11764705882352941,0.0625,0.17647058823529413,0.125,2.4705882352941178,3.5,2.705882352941176,2.875
4,3,2,0,1,3,0,0,11,13,16,24,12.222222222222221,12.333333333333334,1.7222222222222223,2.0,0.05555555555555555,0.05555555555555555,0.2222222222222222,0.16666666666666666,3,3,2.0,2.2222222222222223,10.9375,12.0,14.9375,13.764705882352942,1.875,2.411764705882353,3.0625,2.823529411764706,0.0,0.11764705882352941,0.0,0.058823529411764705,0.5,0.11764705882352941,0.125,0.17647058823529413,2.375,2.6470588235294117,3.1875,3.0588235294117645
3,5,5,0,0,5,0,0,29,14,21,14,13.75,12.5625,3.0625,3.6875,0.125,0.125,0.1875,0.0,5,5,3.375,3.8125,17.375,9.411764705882353,13.875,14.235294117647058,3.6875,2.0588235294117645,3.1875,2.411764705882353,0.0,0.058823529411764705,0.0,0.058823529411764705,0.1875,0.0,0.125,0.11764705882352941,3.875,2.117647058823529,3.3125,2.5882352941176467
3,2,1,0,0,4,0,0,11,10,11,17,12.166666666666666,11.944444444444445,2.0,2.8333333333333335,0.05555555555555555,0.05555555555555555,0.16666666666666666,0.05555555555555555,1,4,2.2222222222222223,2.9444444444444446,11.117647058823529,13.3125,12.411764705882353,12.625,2.2941176470588234,2.1875,2.3529411764705883,3.0625,0.0,0.0625,0.0,0.0,0.11764705882352941,0.125,0.17647058823529413,0.375,2.411764705882353,2.375,2.5294117647058822,3.4375
4,2,4,0,0,5,0,0,17,14,15,29,15.058823529411764,15.0,2.6470588235294117,3.588235294117647,0.058823529411764705,0.0,0.0,0.058823529411764705,4,5,2.7058823529411766,3.6470588235294117,16.4375,12.294117647058824,13.25,15.117647058823529,2.5625,3.176470588235294,2.25,1.5294117647058822,0.0,0.11764705882352941,0.125,0.0,0.0625,0.11764705882352941,0.0625,0.058823529411764705,2.625,3.411764705882353,2.4375,1.588235294117647
5,3,0,0,0,2,0,0,8,10,13,20,12.722222222222221,14.777777777777779,2.2222222222222223,3.0555555555555554,0.0,0.05555555555555555,0.1111111111111111,0.1111111111111111,0,2,2.3333333333333335,3.2222222222222223,12.058823529411764,11.9375,11.823529411764707,12.375,1.7647058823529411,3.6875,2.8823529411764706,2.6875,0.11764705882352941,0.1875,0.11764705882352941,0.0,0.058823529411764705,0.0625,0.11764705882352941,0.1875,1.9411764705882353,3.9375,3.1176470588235294,2.875
